name,class,age_group,climbing,tire_swing,swings_preschool_seats,swings_belt_seats,slides,see_saw,sand_box,hopscotch,playhouse,spring_toy,other,fencing,accessible,open,modified_date,created_date,parkname,parkaddress
play area,play area,toddler,no,no,no,no,no,no,yes,no,no,yes,no,no,no,unknown,2022-Mar-25 3:16:58 PM,,Gil-O-Julien Park,"201 Donald Street, Ottawa"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:05 PM,,Portobello Park,"670 Aquaview Drive, Cumberland"
play structure,mixed,junior,no,no,yes,yes,no,no,no,no,no,no,yes,no,yes,unknown,2022-Mar-25 11:17:24 AM,,George Brancato Park,"90 Banner Road, Nepean"
play area,play area,toddler,no,no,yes,no,yes,yes,no,no,no,no,yes,no,no,unknown,2018-Jan-18 2:55:15 PM,,Overbrook Park,"33 Quill Street, Ottawa"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,2022-Mar-25 11:17:53 AM,,George Brancato Park,"90 Banner Road, Nepean"
play area,mixed,junior,no,no,no,no,no,no,no,no,no,no,yes,no,no,unknown,2022-Aug-22 2:22:25 PM,,Leslie Park,21 A Dayton Crescent
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:56 PM,,Winfield Park,"6 Winfield Avenue, Nepean"
play structure,swing,all,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,2022-Aug-22 2:55:48 PM,2016-Feb-17 3:49:12 PM,Lexington Park,"1404 Lexington Street, Ottawa"
play structure,play structure,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:55:01 PM,,St. Ambroise Park,"120 Landry Street, Vanier"
play structure,play structure,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:55:00 PM,,Parkland (760 Lakeridge Drive),"760 Lakeridge Drive, Cumberland"
play area,play area,senior,yes,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:54 PM,,Reid Park,"40 Reid Avenue, Ottawa"
play area,play area,toddler,no,no,no,no,no,no,yes,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:54 PM,,Shadow Ridge Park,"7064 Donwel Drive, Greely"
play area,play area,junior,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:54 PM,,Winfield Park,"6 Winfield Avenue, Nepean"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:54 PM,,Westcliffe Park,"681 Seyton Drive, Nepean"
play area,play area,junior,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:54 PM,,Ruth Wildgen Park,"1099 Grenon Avenue, Ottawa"
play structure,play structure,all,no,no,no,no,no,no,no,no,yes,yes,no,no,no,unknown,2021-Oct-12 1:51:04 PM,,Andrew Haydon Park,"3127 Carling Avenue, Nepean"
play area,mixed,senior,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,2021-Oct-12 3:46:37 PM,2021-Sep-20 12:40:13 PM,Sarah McCarthy Park,240 Cedarstone Street
play structure,play structure,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:54:56 PM,,Spratt Park,"4191 Spratt Road, Gloucester"
play structure,play structure,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:54:57 PM,,St. Ambroise Park,"120 Landry Street, Vanier"
play area,play area,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:54:56 PM,,Turtle Park,"720 White Alder Avenue, Gloucester"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,yes,no,no,yes,unknown,2021-Nov-22 4:17:38 PM,,Canterbury Park,"2185 Arch Street, Ottawa"
play area,play area,senior,no,no,unknown,yes,no,no,no,no,no,no,no,no,no,unknown,2021-Nov-22 11:44:02 AM,,Uplands Park,"3165 Uplands Drive, Ottawa"
play structure,play structure,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:54:32 PM,,Rosehill Park,"528 Rosehill Avenue, Goulbourn"
play area,play area,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:54:32 PM,,Water Dragon Park,"424 Chapman Mills Drive, Nepean"
play area,play area,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:54:32 PM,,Weatherston Street Park,"557 Weatherston Street, Kanata"
play area,mixed,junior,yes,no,yes,no,no,yes,no,no,no,no,no,yes,no,unknown,2022-Aug-10 11:01:35 AM,,Kinburn Community Centre,"3045 Kinburn Side Road, West Carleton"
play area,play area,junior,no,no,no,no,no,yes,no,no,no,no,yes,no,no,unknown,2018-Jan-18 2:54:32 PM,,Parthia Park,"16 Parthia Avenue, Nepean"
play structure,play structure,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2018-Jan-18 2:54:32 PM,,River's Bend Park,"245 Riversedge Crescent, Gloucester"
play area,swing,junior,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Aug-29 2:57:20 PM,,Manor Park,"100 Braemar Street, Ottawa"
play structure,play structure,toddler,no,no,no,no,no,yes,yes,no,no,yes,no,yes,no,unknown,2022-Aug-29 3:08:43 PM,,Manor Park,"100 Braemar Street, Ottawa"
play structure,swing,all,no,no,yes,unknown,no,no,no,no,no,no,no,no,no,unknown,2021-Dec-09 4:30:35 PM,,Deevy Pines Park,"65 Stonehaven Drive, Kanata"
play area,climber,junior,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,no,unknown,2021-Nov-29 3:01:28 PM,2021-Nov-29 2:59:08 PM,Claudette Cain Park,"660 River Road, Gloucester"
play area,mixed,all,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,unknown,2021-Nov-29 11:03:26 AM,,Clare Gardens Park,"269 Clare Street, Ottawa"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:42 PM,,Stirling-Carruthers Park,"195 Carruthers Avenue, Ottawa"
play structure,track ride,senior,no,no,no,no,no,no,no,no,no,no,yes,no,no,unknown,2021-Nov-29 2:11:02 PM,,Burnett Park,"135 Sherway Drive, Nepean"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,yes,no,unknown,2018-Jan-18 2:55:52 PM,,Wincanton Park,"489 Lawler Crescent, Cumberland"
play area,mixed,all,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,unknown,2021-Nov-19 10:44:25 AM,,Bramble Lane Park - Ridgewood Tot Lot,"3366 Bramble Lane, Osgoode"
play structure,swing,all,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2021-Nov-19 10:43:16 AM,,Brookshire Park,"1027 Klondike Road, Kanata"
play area,mixed,senior,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,yes,unknown,yes,unknown,2021-Nov-19 11:39:51 AM,2016-Feb-17 2:30:54 PM,Broughton Park,"150 Battersea Crescent, Kanata"
play structure,swing,toddler,no,no,yes,no,no,no,no,no,no,no,unknown,no,no,unknown,2022-Aug-29 10:25:11 AM,,Lytle Park (Nepean),"4401 O’Keefe Court, Nepean"
play area,play area,toddler,no,yes,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:45 PM,,Sandalwood Park,"2850 Sandalwood Drive, Ottawa"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,unknown,2022-Aug-30 10:10:49 AM,,Marcel Bériault Park,"1691 Sunview Drive, Gloucester"
play area,play area,toddler,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,unknown,2022-Aug-30 10:51:05 AM,,March Central Community Centre and Park,"630 Cameron Harvey Drive, Kanata"
play area,mixed,junior,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,unknown,2022-Aug-30 10:28:37 AM,,Marcel Lalande Park,"2157 Northlands Drive, Cumberland"
play area,mixed,junior,no,no,no,unknown,no,yes,no,no,yes,yes,yes,no,no,unknown,2022-Aug-31 1:55:39 PM,,McKellar Park,"539 Wavell Avenue, Ottawa"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,yes,no,no,no,unknown,2022-Aug-31 3:00:40 PM,,McKinley Park,"11 McKinley Drive, Kanata"
play structure,play structure,senior,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,2016-Jun-13 2:07:33 PM,2016-Jun-13 1:58:29 PM,Norman Edwards Park,"155 Sunshine Crescent, Cumberland"
play area,play area,toddler,no,no,no,no,no,no,no,no,no,yes,no,no,no,unknown,2018-Jan-18 2:55:15 PM,,Uplands Riverside Park,"3860 Riverside Drive, Ottawa"
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,yes,no,no,unknown,2022-Aug-30 2:28:55 PM,,Marlene Catterall Park,"2955 Michèle Drive, Ottawa"
play structure,swing,toddler,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2021-Dec-13 3:22:59 PM,,Dunlop Park,"15 Dunlop Court, Kanata"
play structure,ball toss,junior,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2021-Dec-13 3:25:13 PM,2021-Dec-13 3:23:59 PM,Dunlop Park,"15 Dunlop Court, Kanata"
play area,play area,junior,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,unknown,2021-Oct-12 1:31:00 PM,,Andrew Haydon Park,"3127 Carling Avenue, Nepean"
play area,play area,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2021-Dec-13 4:13:21 PM,,Tintern Park,"1314 Tintern Drive, Osgoode"
play area,play area,toddler,yes,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:32 PM,,Stonegate Park,"45 McIntosh Way, Kanata"
play area,play area,junior,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,unknown,2018-Jan-18 2:54:32 PM,,Rickey Place Park,"47 Rickey Place, Kanata"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:49 PM,,Priam Way Park,"99 Priam Way, Nepean"
play area,play area,junior,no,yes,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:49 PM,,Sieveright Park,"2999 Sable Ridge Drive, Gloucester"
play structure,swing,all,no,no,no,unknown,no,no,no,no,no,no,no,no,no,unknown,2021-Sep-29 9:52:56 AM,,Bob Rainboth Park,"2193 East Acres Road, Gloucester"
play structure,climbing structure,senior,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,2022-Aug-31 3:16:37 PM,2016-Feb-17 4:11:39 PM,McNabb Park,"435 Bronson Avenue, Ottawa"
play structure,tire swing,all,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2022-Aug-31 10:31:16 AM,2022-Aug-31 10:29:33 AM,McCarthy Park,"3320 Paul Anka Drive, Ottawa"
play area,mixed,all,yes,no,yes,yes,yes,yes,no,no,no,unknown,no,no,no,unknown,2021-Oct-12 3:24:54 PM,,Andy Shields Park,"1448 Meadow Drive / 1455 Old Prescott Road, Osgoode"
play area,play area,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,unknown,no,unknown,2018-Jan-18 2:54:32 PM,4/14/2015 1:25:46 PM,Pine Vista Park,"616 Pine Vista Drive, Cumberland"
play area,play area,toddler,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:38 PM,,Rabbi Bulka Kindness Park,"2330 Virginia Drive, Ottawa"
play area,mixed,all,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,yes,yes,unknown,no,unknown,2022-Aug-10 9:29:37 AM,,Kilbirnie Park,"665 Kilbirnie Drive, Nepean"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:54 PM,,Stonehenge Park,"1851 Stonehenge Crescent, Gloucester"
play area,play area,junior,no,no,no,no,no,no,no,no,no,no,yes,no,no,unknown,2018-Jan-18 2:54:45 PM,,Stewart Martin Park,"2552 Market Street, Cumberland"
play area,play area,junior,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,unknown,2018-Jan-18 2:54:45 PM,,Winterwood Park,"1844 Johnston Road, Ottawa"
play area,play area,junior,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,unknown,2018-Jan-18 2:54:45 PM,,Riverwood Park,"22 Kimberwick Crescent, Ottawa"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:45 PM,,St-Laurent Complex / Don Gamble Community Centre,"525 Côté Street, Ottawa"
play structure,ball toss,junior,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,2021-Nov-26 1:48:29 PM,2021-Nov-26 1:46:52 PM,Chapman Mills Park,"139 Windhurst Drive, Nepean"
play area,swing,junior,no,yes,unknown,yes,no,no,no,no,no,no,no,no,no,unknown,2021-Nov-26 1:34:41 PM,,Chapman Mills Park,"139 Windhurst Drive, Nepean"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:46 PM,,Voyageur Park,"6137 / 6138 Voyageur Drive, Gloucester"
play area,play area,toddler,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:52 PM,,Walter Baker Park,"100 Charlie Rogers Place, Kanata"
play area,play area,toddler,no,no,no,yes,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:52 PM,,Pickford Park,50 Pickford Drive
play area,play area,toddler,no,no,no,yes,no,no,no,no,no,no,no,yes,no,unknown,2018-Jan-18 2:55:46 PM,,Queenswood Heights Centennial Park and Community Centre,"1485 Duford Drive, Cumberland"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:11 PM,,Ridgeview Park,"2331 Edwin Crescent, Ottawa"
play structure,swing,junior,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown,2022-Sep-06 11:50:26 AM,,Morrison Park,"1095 Morrison Drive, Ottawa"
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:15 PM,,Feed Mill Creek Park,"1080 Carp Road, Goulbourn"
play structure,swing,toddler,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown,2022-Feb-22 3:06:49 PM,,Eldon Craig Park,"2786 Eldo Street, Osgoode"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:00 PM,,Owl Park,"215 Owl Drive, Ottawa"
play area,play area,toddler,no,no,no,no,yes,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:01 PM,,Owl Park,"215 Owl Drive, Ottawa"
play area,play area,toddler,no,no,no,no,no,no,no,no,yes,yes,no,no,no,unknown,2018-Jan-18 2:55:00 PM,,Stanstead Park,"861 Stanstead Road, Ottawa"
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:00 PM,,Porcupine Park,"142 Porcupine Trail, West Carleton"
play area,mixed,junior,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Feb-22 3:17:28 PM,,Eleanor Park,"26 Eleanor Drive, Nepean"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,yes,no,no,no,unknown,2022-Aug-30 2:29:43 PM,,Marlene Catterall Park,"2955 Michèle Drive, Ottawa"
play structure,swing,junior,no,no,no,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Mar-25 3:18:27 PM,,Gil-O-Julien Park,"201 Donald Street, Ottawa"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:56 PM,,McKendry Park,"2567 Dow Street, Osgoode"
play area,play area,junior,no,no,no,no,no,no,yes,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:49 PM,,Ravine Park (Cumberland),"1424 Duford Drive, Cumberland"
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:49 PM,,Queenswood Heights Centennial Park and Community Centre,"1485 Duford Drive, Cumberland"
play area,play area,senior,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:38 PM,,Queenswood Heights Centennial Park and Community Centre,"1485 Duford Drive, Cumberland"
play area,mixed,all,yes,no,no,no,yes,no,yes,no,unknown,yes,yes,no,yes,unknown,2021-Nov-26 11:27:17 AM,,Champagne Park,"1861 Markwell Crescent, Gloucester"
play area,mixed,junior,yes,no,no,no,yes,no,yes,no,unknown,yes,yes,no,yes,unknown,2021-Nov-23 12:41:37 PM,,Cardinal Glen Park,"11 Dunbarton Court, Ottawa"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,yes,no,no,no,unknown,2021-Dec-13 3:27:47 PM,,Dunlop Park,"15 Dunlop Court, Kanata"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:52 PM,,Wilfred Murray Park / R.J. Kennedy Community Hall and Arena,"1115 Dunning Road, Cumberland"
play area,play area,toddler,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,2022-Aug-31 10:32:35 AM,2022-Aug-31 10:29:20 AM,McCarthy Park,"3320 Paul Anka Drive, Ottawa"
play area,mixed,all,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,unknown,2021-Oct-12 9:42:56 AM,,Amberway Park,"11 Denham Way, Goulbourn"
play structure,swing,toddler,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Sep-01 10:54:41 AM,,Meadowvale Terrace Park,"1205 Trenton Avenue, Ottawa"
play area,Water play,junior,no,no,no,no,no,no,no,no,no,no,yes,no,no,unknown,2021-Oct-12 1:30:55 PM,,Andrew Haydon Park,"3127 Carling Avenue, Nepean"
play area,mixed,all,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,unknown,2021-Oct-12 9:14:25 AM,,Alvin Heights Park,"352 London Terrace, Ottawa"
play area,mixed,junior,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,unknown,2022-Apr-06 10:50:13 AM,,Horace Park,"15 Horace Court, Nepean"
play structure,swing,toddler,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Apr-06 10:07:54 AM,,Hope Cloutier Park,"159 Old Colony Road, Kanata"
play structure,swing,toddler,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Apr-06 3:49:47 PM,,Huntsman Park,"38 A Huntsman Crescent, Kanata"
play area,play area,junior,yes,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:36 PM,,Riverview Park,"256 Knox Crescent, Ottawa"
play area,mixed,junior,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,unknown,2022-Apr-06 1:40:02 PM,,Houlahan Park and West Houlahan Park,"44 Tartan Drive, Nepean"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:42 PM,,Walter Upton-Collins Park,"894 River Road, Gloucester"
play structure,swing,junior,unknown,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Aug-19 1:46:41 PM,,Lavalee Plaza Park,"2655 Monique Avenue, Cumberland"
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:49 PM,,Green Briar Park,"2 Rochon Way, Kanata"
play area,play area,junior,no,no,yes,yes,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:49 PM,,Wyldwood Park,"24 Wintergreen Drive, Goulbourn"
play area,mixed,junior,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,unknown,2022-Apr-06 9:30:23 AM,,Hintonburg Park,"101 Duhamel Street, Ottawa"
play area,play area,toddler,no,no,no,yes,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:39 PM,,Westboro Kiwanis Park,"411 Dovercourt Avenue, Ottawa"
play area,play area,junior,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,unknown,2022-Apr-06 10:09:07 AM,,Hope Cloutier Park,"159 Old Colony Road, Kanata"
play area,play area,toddler,no,no,no,no,no,no,yes,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:39 PM,,Recreational Trail,"1534 Cahill Drive, Ottawa"
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:39 PM,,Whittle-Winter Park,"6621 Dorack Drive, Rideau"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2022-Apr-06 10:05:58 AM,,Stonecrest Park,"220 Stoneway Drive, Nepean"
play structure,play structure,senior,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,unknown,yes,unknown,2022-Apr-06 9:33:19 AM,2022-Apr-06 9:30:50 AM,Hintonburg Park,"101 Duhamel Street, Ottawa"
play area,tire swing,junior,no,yes,unknown,no,no,no,no,no,no,no,no,no,no,unknown,2022-Apr-06 1:41:24 PM,,Houlahan Park and West Houlahan Park,"44 Tartan Drive, Nepean"
play structure,swing,junior,no,no,no,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Feb-22 3:06:59 PM,,Eldon Craig Park,"2786 Eldo Street, Osgoode"
play structure,play structure,junior,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,unknown,2022-Feb-22 3:04:06 PM,2022-Feb-22 3:01:29 PM,Eldon Craig Park,"2786 Eldo Street, Osgoode"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:45 PM,,,
play structure,swing,senior,unknown,no,unknown,yes,no,no,no,no,no,no,no,yes,no,unknown,2022-Aug-30 10:03:54 AM,,Marcel Bériault Park,"1691 Sunview Drive, Gloucester"
play area,play area,junior,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,unknown,2018-Jan-18 2:54:43 PM,,Slate Park,"13 Slate Street, Goulbourn"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:54:45 PM,,St. Luke's Park,"166 Frank Street, Ottawa"
play area,play area,toddler,no,no,no,yes,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:01 PM,,Sugar Creek Park,"13 Basford Crescent, Goulbourn"
play structure,play structure,junior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:00 PM,,Palmerston Park,"1326 Ogilvie Road, Gloucester"
play area,play area,junior,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,unknown,2018-Jan-18 2:55:00 PM,,Stinson Park,"80 Queensbury Drive, Nepean"
play structure,play structure,toddler,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:08 PM,,Westboro Kiwanis Park,"411 Dovercourt Avenue, Ottawa"
play structure,play structure,senior,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,2018-Jan-18 2:55:00 PM,,Princess Louise Park,"550 Princess Louise Drive, Cumberland"
play structure,swing,junior,no,no,no,yes,no,no,no,no,no,no,no,no,no,unknown,2022-Aug-10 11:18:30 AM,,Kincardine Park,"46 Kincardine Drive, Kanata"
